"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"424",0.1002247945093,"up",4.41365856126974e-10,"mort",70,0.1,1,1,48,1
"425",0.0994837296796612,"up",0,"mort",71,0.1,1,1,48,1
"426",0.0987619183679204,"up",0,"mort",72,0.1,1,1,48,1
"427",0.0980586063052248,"up",0,"mort",73,0.1,1,1,48,1
"428",0.0973730028350335,"up",0,"mort",74,0.1,1,1,48,1
"429",0.0967044323434894,"up",0,"mort",75,0.1,1,1,48,1
"430",0.0960522139342838,"up",0,"mort",76,0.1,1,1,48,1
"431",0.0954157170739593,"up",0,"mort",77,0.1,1,1,48,1
"432",0.0947943245907044,"up",0,"mort",78,0.1,1,1,48,1
"433",0.0941874761771341,"up",0,"mort",79,0.1,1,1,48,1
"434",0.0935946098109846,"up",0,"mort",80,0.1,1,1,48,1
"435",0.0930152173343263,"up",0,"mort",81,0.1,1,1,48,1
"436",0.0924488012752024,"up",0,"mort",82,0.1,1,1,48,1
"437",0.091894881409792,"up",0,"mort",83,0.1,1,1,48,1
"438",0.0913530141196033,"up",0,"mort",84,0.1,1,1,48,1
"439",0.0908227568751952,"up",0,"mort",85,0.1,1,1,48,1
"440",0.0903037341895257,"up",0,"mort",86,0.1,1,1,48,1
"441",0.0897955185208648,"up",0,"mort",87,0.1,1,1,48,1
"442",0.0892977496750711,"up",0,"mort",88,0.1,1,1,48,1
"443",0.088810065830407,"up",0,"mort",89,0.1,1,1,48,1
"444",0.0883321376014021,"up",0,"mort",90,0.1,1,1,48,1
"445",0.0878636243190795,"up",0,"mort",91,0.1,1,1,48,1
"446",0.0874042195826797,"up",0,"mort",92,0.1,1,1,48,1
"447",0.0869536246210146,"up",0,"mort",93,0.1,1,1,48,1
"448",0.0865115505730485,"up",0,"mort",94,0.1,1,1,48,1
"449",0.0860777299157781,"up",0,"mort",95,0.1,1,1,48,1
"450",0.0856518969943051,"up",0,"mort",96,0.1,1,1,48,1
"451",0.0852337994980678,"up",0,"mort",97,0.1,1,1,48,1
"452",0.0848232000009574,"up",0,"mort",98,0.1,1,1,48,1
"453",0.0844198600613595,"up",0,"mort",99,0.1,1,1,48,1
"454",0.0840235674924889,"up",0,"mort",100,0.1,1,1,48,1
