"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"9510",0,"0",0,"Fail",95,0.1,1,1,1,1e-05
"9610",0,"0",0,"Fail",96,0.1,1,1,1,1e-05
"9710",0,"0",0,"Fail",97,0.1,1,1,1,1e-05
"9810",0,"0",0,"Fail",98,0.1,1,1,1,1e-05
"9910",0,"0",0,"Fail",99,0.1,1,1,1,1e-05
"100",0,"0",0,"Fail",100,0.1,1,1,1,1e-05
"101",0,"0",0,"Fail",1,0.1,1,1,1,1e-04
"102",0,"0",0,"Fail",2,0.1,1,1,1,1e-04
"103",0,"0",0,"Fail",3,0.1,1,1,1,1e-04
"104",0,"0",0,"Fail",4,0.1,1,1,1,1e-04
"105",0,"0",0,"Fail",5,0.1,1,1,1,1e-04
"106",0,"0",0,"Fail",6,0.1,1,1,1,1e-04
"107",0,"0",0,"Fail",7,0.1,1,1,1,1e-04
"108",0,"0",0,"Fail",8,0.1,1,1,1,1e-04
"109",0,"0",0,"Fail",9,0.1,1,1,1,1e-04
"110",0,"0",0,"Fail",10,0.1,1,1,1,1e-04
"111",0,"0",0,"Fail",11,0.1,1,1,1,1e-04
"112",0,"0",0,"Fail",12,0.1,1,1,1,1e-04
"113",0,"0",0,"Fail",13,0.1,1,1,1,1e-04
"114",0,"0",0,"Fail",14,0.1,1,1,1,1e-04
"115",0,"0",0,"Fail",15,0.1,1,1,1,1e-04
"116",0,"0",0,"Fail",16,0.1,1,1,1,1e-04
"117",0,"0",0,"Fail",17,0.1,1,1,1,1e-04
"118",0,"0",0,"Fail",18,0.1,1,1,1,1e-04
"119",0,"0",0,"Fail",19,0.1,1,1,1,1e-04
"120",0,"0",0,"Fail",20,0.1,1,1,1,1e-04
"121",0,"0",0,"Fail",21,0.1,1,1,1,1e-04
"122",0,"0",0,"Fail",22,0.1,1,1,1,1e-04
"123",0,"0",0,"Fail",23,0.1,1,1,1,1e-04
"124",0,"0",0,"Fail",24,0.1,1,1,1,1e-04
"125",0,"0",0,"Fail",25,0.1,1,1,1,1e-04
"126",0,"0",0,"Fail",26,0.1,1,1,1,1e-04
"127",0,"0",0,"Fail",27,0.1,1,1,1,1e-04
"128",0,"0",0,"Fail",28,0.1,1,1,1,1e-04
"129",0,"0",0,"Fail",29,0.1,1,1,1,1e-04
"130",0,"0",0,"Fail",30,0.1,1,1,1,1e-04
"131",0,"0",0,"Fail",31,0.1,1,1,1,1e-04
"132",0,"0",0,"Fail",32,0.1,1,1,1,1e-04
"133",0,"0",0,"Fail",33,0.1,1,1,1,1e-04
"134",0,"0",0,"Fail",34,0.1,1,1,1,1e-04
"135",0,"0",0,"Fail",35,0.1,1,1,1,1e-04
"136",0,"0",0,"Fail",36,0.1,1,1,1,1e-04
"137",0,"0",0,"Fail",37,0.1,1,1,1,1e-04
"138",0,"0",0,"Fail",38,0.1,1,1,1,1e-04
"139",0,"0",0,"Fail",39,0.1,1,1,1,1e-04
"140",0,"0",0,"Fail",40,0.1,1,1,1,1e-04
"141",0,"0",0,"Fail",41,0.1,1,1,1,1e-04
"142",0,"0",0,"Fail",42,0.1,1,1,1,1e-04
"143",0,"0",0,"Fail",43,0.1,1,1,1,1e-04
"144",0,"0",0,"Fail",44,0.1,1,1,1,1e-04
"145",0,"0",0,"Fail",45,0.1,1,1,1,1e-04
"146",0,"0",0,"Fail",46,0.1,1,1,1,1e-04
"147",0,"0",0,"Fail",47,0.1,1,1,1,1e-04
"148",0,"0",0,"Fail",48,0.1,1,1,1,1e-04
"149",0,"0",0,"Fail",49,0.1,1,1,1,1e-04
"150",0,"0",0,"Fail",50,0.1,1,1,1,1e-04
"151",0,"0",0,"Fail",51,0.1,1,1,1,1e-04
"152",0,"0",0,"Fail",52,0.1,1,1,1,1e-04
"153",0,"0",0,"Fail",53,0.1,1,1,1,1e-04
"154",0,"0",0,"Fail",54,0.1,1,1,1,1e-04
"155",0,"0",0,"Fail",55,0.1,1,1,1,1e-04
"156",0,"0",0,"Fail",56,0.1,1,1,1,1e-04
"157",0,"0",0,"Fail",57,0.1,1,1,1,1e-04
"158",0,"0",0,"Fail",58,0.1,1,1,1,1e-04
"159",0,"0",0,"Fail",59,0.1,1,1,1,1e-04
"160",0,"0",0,"Fail",60,0.1,1,1,1,1e-04
"161",0,"0",0,"Fail",61,0.1,1,1,1,1e-04
"162",0,"0",0,"Fail",62,0.1,1,1,1,1e-04
"163",0,"0",0,"Fail",63,0.1,1,1,1,1e-04
"164",0,"0",0,"Fail",64,0.1,1,1,1,1e-04
"165",0,"0",0,"Fail",65,0.1,1,1,1,1e-04
"166",0,"0",0,"Fail",66,0.1,1,1,1,1e-04
