"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"290",0,"0",0,"Fail",90,0.1,1,1,1,0.001
"291",0,"0",0,"Fail",91,0.1,1,1,1,0.001
"292",0,"0",0,"Fail",92,0.1,1,1,1,0.001
"293",0,"0",0,"Fail",93,0.1,1,1,1,0.001
"294",0,"0",0,"Fail",94,0.1,1,1,1,0.001
"295",0,"0",0,"Fail",95,0.1,1,1,1,0.001
"296",0,"0",0,"Fail",96,0.1,1,1,1,0.001
"297",0,"0",0,"Fail",97,0.1,1,1,1,0.001
"298",0,"0",0,"Fail",98,0.1,1,1,1,0.001
"299",0,"0",0,"Fail",99,0.1,1,1,1,0.001
"300",0,"0",0,"Fail",100,0.1,1,1,1,0.001
"301",0,"0",0,"Fail",1,0.1,1,1,1,0.01
"302",0,"0",0,"Fail",2,0.1,1,1,1,0.01
"303",0,"0",0,"Fail",3,0.1,1,1,1,0.01
"304",0,"0",0,"Fail",4,0.1,1,1,1,0.01
"305",0,"0",0,"Fail",5,0.1,1,1,1,0.01
"306",0,"0",0,"Fail",6,0.1,1,1,1,0.01
"307",0,"0",0,"Fail",7,0.1,1,1,1,0.01
"308",0,"0",0,"Fail",8,0.1,1,1,1,0.01
"309",0,"0",0,"Fail",9,0.1,1,1,1,0.01
"3101",0,"0",0,"Fail",10,0.1,1,1,1,0.01
"3111",0,"0",0,"Fail",11,0.1,1,1,1,0.01
"3121",0,"0",0,"Fail",12,0.1,1,1,1,0.01
"313",0,"0",0,"Fail",13,0.1,1,1,1,0.01
"314",0,"0",0,"Fail",14,0.1,1,1,1,0.01
"315",0,"0",0,"Fail",15,0.1,1,1,1,0.01
"316",0,"0",0,"Fail",16,0.1,1,1,1,0.01
"317",0,"0",0,"Fail",17,0.1,1,1,1,0.01
"318",0,"0",0,"Fail",18,0.1,1,1,1,0.01
"319",0,"0",0,"Fail",19,0.1,1,1,1,0.01
"320",0,"0",0,"Fail",20,0.1,1,1,1,0.01
"321",0,"0",0,"Fail",21,0.1,1,1,1,0.01
"322",0,"0",0,"Fail",22,0.1,1,1,1,0.01
"323",0,"0",0,"Fail",23,0.1,1,1,1,0.01
"324",0,"0",0,"Fail",24,0.1,1,1,1,0.01
"325",0,"0",0,"Fail",25,0.1,1,1,1,0.01
"326",0,"0",0,"Fail",26,0.1,1,1,1,0.01
"327",0,"0",0,"Fail",27,0.1,1,1,1,0.01
"328",0,"0",0,"Fail",28,0.1,1,1,1,0.01
"329",0,"0",0,"Fail",29,0.1,1,1,1,0.01
"330",0,"0",0,"Fail",30,0.1,1,1,1,0.01
"331",0,"0",0,"Fail",31,0.1,1,1,1,0.01
"332",0,"0",0,"Fail",32,0.1,1,1,1,0.01
"333",0,"0",0,"Fail",33,0.1,1,1,1,0.01
"334",0,"0",0,"Fail",34,0.1,1,1,1,0.01
"335",0,"0",0,"Fail",35,0.1,1,1,1,0.01
"336",0,"0",0,"Fail",36,0.1,1,1,1,0.01
"337",0,"0",0,"Fail",37,0.1,1,1,1,0.01
"338",0,"0",0,"Fail",38,0.1,1,1,1,0.01
"339",0,"0",0,"Fail",39,0.1,1,1,1,0.01
"340",0,"0",0,"Fail",40,0.1,1,1,1,0.01
"341",0,"0",0,"Fail",41,0.1,1,1,1,0.01
