"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"4131",5.40287394621196,"up",1.53112619329957,"mort",12,0.1,1,1,1,1
"4141",5.13795216717406,"up",1.35851689633342,"mort",13,0.1,1,1,1,1
"4151",4.91295603695757,"up",1.26498383030659,"mort",14,0.1,1,1,1,1
"4161",4.6649624983733,"up",1.06505444842987,"mort",15,0.1,1,1,1,1
"4171",4.44698396757566,"up",0.948501615658252,"mort",16,0.1,1,1,1,1
"4181",4.29212686422627,"up",0.823179131483788,"mort",17,0.1,1,1,1,1
"4191",4.17389528768954,"up",0.783769588018327,"mort",18,0.1,1,1,1,1
"4201",4.07388640186578,"up",0.739536750546175,"mort",19,0.1,1,1,1,1
"4211",3.98092519162166,"up",0.691913941016255,"mort",20,0.1,1,1,1,1
"4221",3.88615149208783,"up",0.642152617374811,"mort",21,0.1,1,1,1,1
"4231",3.78143776538179,"up",0.590992435132676,"mort",22,0.1,1,1,1,1
"4241",3.66620460815324,"up",0.538344542855534,"mort",23,0.1,1,1,1,1
"4251",3.55617771508833,"up",0.483636437202879,"mort",24,0.1,1,1,1,1
"4261",3.46347197547414,"up",0.426636281886909,"mort",25,0.1,1,1,1,1
"4271",3.38754929907137,"up",0.367897164407434,"mort",26,0.1,1,1,1,1
"4281",3.32458537818272,"up",0.384860453955748,"mort",27,0.1,1,1,1,1
"4291",3.27124314258775,"up",0.323254627085351,"mort",28,0.1,1,1,1,1
"4301",3.22506481811862,"up",0.337405401303463,"mort",29,0.1,1,1,1,1
"4311",3.18428668013985,"up",0.275318335028575,"mort",30,0.1,1,1,1,1
"4321",3.1476301224633,"up",0.287025389789995,"mort",31,0.1,1,1,1,1
"4331",3.11414721121101,"up",0.298514424427519,"mort",32,0.1,1,1,1,1
"4341",3.08311588261511,"up",0.236888081693547,"mort",33,0.1,1,1,1,1
"4351",3.05396754947279,"up",0.24626164825773,"mort",34,0.1,1,1,1,1
"4361",3.02623660789657,"up",0.255517530785598,"mort",35,0.1,1,1,1,1
"4371",2.99952562485057,"up",0.198126692995692,"mort",36,0.1,1,1,1,1
"4381",2.97347788468784,"up",0.20546818597978,"mort",37,0.1,1,1,1,1
"4391",2.94775671801019,"up",0.212760164010543,"mort",38,0.1,1,1,1,1
"4401",2.92202400036523,"up",0.219996908844076,"mort",39,0.1,1,1,1,1
"4411",2.89592369715663,"up",0.168963308839993,"mort",40,0.1,1,1,1,1
"4421",2.86906470674616,"up",0.174540067627508,"mort",41,0.1,1,1,1,1
"4431",2.84101021581667,"up",0.180099370941724,"mort",42,0.1,1,1,1,1
"4441",2.81128609264333,"up",0.185637598287266,"mort",43,0.1,1,1,1,1
"4451",2.77943420742085,"up",0.143383297636986,"mort",44,0.1,1,1,1,1
"4461",2.74516524908406,"up",0.147581635815457,"mort",45,0.1,1,1,1,1
"4471",2.70861877664848,"up",0.151773186641882,"mort",46,0.1,1,1,1,1
"4481",2.67058470646289,"up",0.118194709251779,"mort",47,0.1,1,1,1,1
"4491",2.6323624669091,"up",0.121385268921196,"mort",48,0.1,1,1,1,1
"4501",2.59524471860057,"up",0.0934137525123518,"mort",49,0.1,1,1,1,1
"4511",2.56009026605382,"up",0.0958437584589887,"mort",50,0.1,1,1,1,1
"4521",2.52727591693433,"up",0.0982729409955296,"mort",51,0.1,1,1,1,1
"4531",2.49685700395228,"up",0.0724214818085666,"mort",52,0.1,1,1,1,1
"4541",2.46872707747151,"up",0.0742215802821378,"mort",53,0.1,1,1,1,1
"4551",2.44271481006545,"up",0.0760225268757229,"mort",54,0.1,1,1,1,1
"4561",2.41863255104249,"up",0.0778239126923642,"mort",55,0.1,1,1,1,1
"4571",2.39629723596788,"up",0.053214110246771,"mort",56,0.1,1,1,1,1
"4581",2.3755382294152,"up",0.0544712024545639,"mort",57,0.1,1,1,1,1
"4591",2.35620073981455,"up",0.0557301693139961,"mort",58,0.1,1,1,1,1
"4601",2.33814506088958,"up",0.0569907608260669,"mort",59,0.1,1,1,1,1
"4611",2.32124630588939,"up",0.0582527494129205,"mort",60,0.1,1,1,1,1
"4621",2.30539310883565,"up",0.0595159102248354,"mort",61,0.1,1,1,1,1
"4631",2.29048673101474,"up",0.0365046557730601,"mort",62,0.1,1,1,1,1
"4641",2.27643854263207,"up",0.0373069741369285,"mort",63,0.1,1,1,1,1
"4651",2.26317031092394,"up",0.0381113666867766,"mort",64,0.1,1,1,1,1
"4661",2.25061207239299,"up",0.0389176886967361,"mort",65,0.1,1,1,1,1
"4671",2.23870155096949,"up",0.0397258351369015,"mort",66,0.1,1,1,1,1
"4681",2.22738335499105,"up",0.0405356568026211,"mort",67,0.1,1,1,1,1
"4691",2.21660773888469,"up",0.0413470703670895,"mort",68,0.1,1,1,1,1
"4701",2.20633037164329,"up",0.0421599395699935,"mort",69,0.1,1,1,1,1
"4711",2.19651145844289,"up",0.0222307593738649,"mort",70,0.1,1,1,1,1
"4721",2.18711529221436,"up",0.0226798447349091,"mort",71,0.1,1,1,1,1
"4731",2.17810980906303,"up",0.0231305709135232,"mort",72,0.1,1,1,1,1
"4741",2.16946569400047,"up",0.0235829040511037,"mort",73,0.1,1,1,1,1
"4751",2.1611571693433,"up",0.0240367821570008,"mort",74,0.1,1,1,1,1
"4761",2.153160076916,"up",0.0244921540181481,"mort",75,0.1,1,1,1,1
"4771",2.14545317659803,"up",0.0249489767542459,"mort",76,0.1,1,1,1,1
"4781",2.13801680503759,"up",0.0254071997759893,"mort",77,0.1,1,1,1,1
"4791",2.13083293560312,"up",0.025866778944311,"mort",78,0.1,1,1,1,1
"4801",2.1238855278196,"up",0.0263276550410203,"mort",79,0.1,1,1,1,1
"4811",2.11715953996012,"up",0.0267897918091548,"mort",80,0.1,1,1,1,1
"4821",2.11064133265717,"up",0.0272531502959317,"mort",81,0.1,1,1,1,1
"4831",2.10431817472633,"up",0.0277176782168543,"mort",82,0.1,1,1,1,1
"4841",2.09817873831039,"up",0.0119136241633104,"mort",83,0.1,1,1,1,1
"4851",2.0922122733888,"up",0.0121241012573265,"mort",84,0.1,1,1,1,1
"4861",2.08640883993877,"up",0.0123354910360062,"mort",85,0.1,1,1,1,1
"4871",2.08075944295847,"up",0.0125477729140132,"mort",86,0.1,1,1,1,1
"4881",2.07525552552313,"up",0.0127609388724605,"mort",87,0.1,1,1,1,1
"4891",2.06988937908017,"up",0.0129749664598242,"mort",88,0.1,1,1,1,1
"4901",2.06465353387922,"up",0.0131898517246429,"mort",89,0.1,1,1,1,1
"4911",2.05954141997217,"up",0.0134055633827334,"mort",90,0.1,1,1,1,1
"4921",2.05454653777481,"up",0.0136221028482911,"mort",91,0.1,1,1,1,1
"4931",2.04966286688793,"up",0.0138394566146679,"mort",92,0.1,1,1,1,1
"4941",2.04488499505737,"up",0.0140576024502277,"mort",93,0.1,1,1,1,1
"4951",2.0402078563709,"up",0.0142765263060655,"mort",94,0.1,1,1,1,1
"4961",2.03562640654094,"up",0.0144962145619112,"mort",95,0.1,1,1,1,1
"4971",2.03113596163413,"up",0.0147166638575415,"mort",96,0.1,1,1,1,1
"4981",2.02673241799727,"up",0.0149378500181923,"mort",97,0.1,1,1,1,1
"4991",2.02241175118736,"up",0.0151597575445419,"mort",98,0.1,1,1,1,1
"5001",2.01816978390486,"up",0.0153823913005095,"mort",99,0.1,1,1,1,1
"5011",2.01400319928451,"up",0.0156057239386941,"mort",100,0.1,1,1,1,1
"5031",11.7100709046698,"up",5.33043134757192,"mort",4,0.1,2,1,1,1
"5041",8.32314673138207,"up",3.09539519259016,"mort",5,0.1,2,1,1,1
"5051",6.92426911186029,"up",2.30135246241058,"mort",6,0.1,2,1,1,1
"5061",6.05987678309236,"up",1.78295974813057,"mort",7,0.1,2,1,1,1
"5071",5.42705495051825,"up",1.44982215927715,"mort",8,0.1,2,1,1,1
"5081",5.03871708775912,"up",1.24500808760982,"mort",9,0.1,2,1,1,1
"5091",4.6861787811304,"up",1.00736875501143,"mort",10,0.1,2,1,1,1
"5101",4.37451760311246,"up",0.83707625878505,"mort",11,0.1,2,1,1,1
"5111",4.17763625445431,"up",0.739497474687101,"mort",12,0.1,2,1,1,1
"5121",4.02798273017332,"up",0.720036669971813,"mort",13,0.1,2,1,1,1
"5131",3.88730973049541,"up",0.606289020207118,"mort",14,0.1,2,1,1,1
"5141",3.72859900756136,"up",0.573166717419567,"mort",15,0.1,2,1,1,1
"5151",3.56028399485124,"up",0.456773410577085,"mort",16,0.1,2,1,1,1
"5161",3.42473039025309,"up",0.412645637155765,"mort",17,0.1,2,1,1,1
"5171",3.32301367294761,"up",0.363753602192181,"mort",18,0.1,2,1,1,1
"5181",3.24385713485727,"up",0.311870715051182,"mort",19,0.1,2,1,1,1
"5191",3.17932870592796,"up",0.25933210076403,"mort",20,0.1,2,1,1,1
"5201",3.12449605392717,"up",0.276511727466037,"mort",21,0.1,2,1,1,1
"5211",3.07620695674215,"up",0.223006703055772,"mort",22,0.1,2,1,1,1
"5221",3.03231745604531,"up",0.236688139299997,"mort",23,0.1,2,1,1,1
"5231",2.99124612479669,"up",0.186254779041144,"mort",24,0.1,2,1,1,1
"5241",2.95170289188759,"up",0.196902169848608,"mort",25,0.1,2,1,1,1
"5251",2.91250023142326,"up",0.207463012347878,"mort",26,0.1,2,1,1,1
"5261",2.87240187953019,"up",0.161422746187236,"mort",27,0.1,2,1,1,1
"5271",2.83000575371249,"up",0.16946541791535,"mort",28,0.1,2,1,1,1
"5281",2.78373940410376,"up",0.132613605963538,"mort",29,0.1,2,1,1,1
"5291",2.73234262554446,"up",0.13865185829601,"mort",30,0.1,2,1,1,1
"5301",2.67629569808641,"up",0.109378217924803,"mort",31,0.1,2,1,1,1
"5311",2.61893180121464,"up",0.113951713329033,"mort",32,0.1,2,1,1,1
"5321",2.56436190455656,"up",0.0887763795534749,"mort",33,0.1,2,1,1,1
"5331",2.51476157331077,"up",0.092251604033039,"mort",34,0.1,2,1,1,1
"5341",2.47046901820451,"up",0.0688286471238226,"mort",35,0.1,2,1,1,1
"5351",2.43105310080452,"up",0.0714010288895898,"mort",36,0.1,2,1,1,1
"5361",2.39590336385454,"up",0.0494122889899343,"mort",37,0.1,2,1,1,1
"5371",2.36442718500501,"up",0.0512046974211179,"mort",38,0.1,2,1,1,1
"5381",2.33610173606469,"up",0.0530025007833099,"mort",39,0.1,2,1,1,1
"5391",2.31047924050862,"up",0.0548049348831355,"mort",40,0.1,2,1,1,1
"5401",2.28718085478929,"up",0.0339962593717906,"mort",41,0.1,2,1,1,1
"541",2.26588765784257,"up",0.0351395798118631,"mort",42,0.1,2,1,1,1
"542",2.24633159188474,"up",0.0362879850416034,"mort",43,0.1,2,1,1,1
"543",2.22828674613897,"up",0.0374410652141974,"mort",44,0.1,2,1,1,1
"544",2.21156283576332,"up",0.0385984389971648,"mort",45,0.1,2,1,1,1
"545",2.19599935169528,"up",0.020571528265345,"mort",46,0.1,2,1,1,1
"546",2.18145934538911,"up",0.0212101396357597,"mort",47,0.1,2,1,1,1
"547",2.16782695517083,"up",0.0218525717930994,"mort",48,0.1,2,1,1,1
"548",2.15500227534708,"up",0.0224986862899831,"mort",49,0.1,2,1,1,1
"549",2.1428998531787,"up",0.0231483017301228,"mort",50,0.1,2,1,1,1
"550",2.13144575123026,"up",0.0238012689542078,"mort",51,0.1,2,1,1,1
"551",2.12057581842748,"up",0.0244574362691902,"mort",52,0.1,2,1,1,1
"552",2.11023418131902,"up",0.0251166527815484,"mort",53,0.1,2,1,1,1
"553",2.10037169542605,"up",0.0257787761859694,"mort",54,0.1,2,1,1,1
"554",2.09094539738445,"up",0.0112048240940741,"mort",55,0.1,2,1,1,1
"555",2.08191717825148,"up",0.0115053059718181,"mort",56,0.1,2,1,1,1
"556",2.07325320331756,"up",0.011807809403284,"mort",57,0.1,2,1,1,1
"557",2.06492343044491,"up",0.0121122801518154,"mort",58,0.1,2,1,1,1
"558",2.05690101422812,"up",0.0124186687086724,"mort",59,0.1,2,1,1,1
"559",2.0491617174351,"up",0.0127269378653155,"mort",60,0.1,2,1,1,1
"560",2.04168393485165,"up",0.0130370297826369,"mort",61,0.1,2,1,1,1
"561",2.03444785611575,"up",0.0133489142707181,"mort",62,0.1,2,1,1,1
"562",2.02743576666439,"up",0.0136625386282989,"mort",63,0.1,2,1,1,1
"563",2.02063154721028,"up",0.0139778581582553,"mort",64,0.1,2,1,1,1
"564",2.01402013274984,"up",0.014294841405132,"mort",65,0.1,2,1,1,1
"565",2.00758815969495,"up",0.0146134438197144,"mort",66,0.1,2,1,1,1
"566",2.00132317239218,"up",0.0149336192189637,"mort",67,0.1,2,1,1,1
"567",1.99521366933602,"up",0.0049613038633986,"mort",68,0.1,2,1,1,1
"568",1.98924918274196,"up",0.00507207423887347,"mort",69,0.1,2,1,1,1
"569",1.98341959847833,"up",0.00518359098240631,"mort",70,0.1,2,1,1,1
"570",1.97771581146766,"up",0.0052958397572741,"mort",71,0.1,2,1,1,1
"571",1.97212951314223,"up",0.00540881365961162,"mort",72,0.1,2,1,1,1
"572",1.96665267563493,"up",0.00552250206235757,"mort",73,0.1,2,1,1,1
"573",1.96127755998331,"up",0.00563690110502336,"mort",74,0.1,2,1,1,1
"574",1.95599759260562,"up",0.00575199699992125,"mort",75,0.1,2,1,1,1
"575",1.95080570079679,"up",0.00586778362408675,"mort",76,0.1,2,1,1,1
"576",1.94569575910308,"up",0.0059842510351188,"mort",77,0.1,2,1,1,1
"577",1.94066181234912,"up",0.00610139199864177,"mort",78,0.1,2,1,1,1
"578",1.93569807143764,"up",0.00621919773195546,"mort",79,0.1,2,1,1,1
"579",1.93079910671672,"up",0.00633766147341904,"mort",80,0.1,2,1,1,1
"580",1.92595954091812,"up",0.00645677176940912,"mort",81,0.1,2,1,1,1
"581",1.92117440548509,"up",0.00657652416034416,"mort",82,0.1,2,1,1,1
"582",1.91643876302077,"up",0.00669691094930415,"mort",83,0.1,2,1,1,1
"583",1.91174786351958,"up",0.00681791983497837,"mort",84,0.1,2,1,1,1
"584",1.90709684142514,"up",0.00693954894073766,"mort",85,0.1,2,1,1,1
"585",1.90248130432321,"up",0.00706178699810604,"mort",86,0.1,2,1,1,1
"586",1.89789671645011,"up",0.00167097389647849,"mort",87,0.1,2,1,1,1
"587",1.89333854691971,"up",0.0017006941048848,"mort",88,0.1,2,1,1,1
"588",1.88880237800848,"up",0.00173058999873125,"mort",89,0.1,2,1,1,1
"589",1.88428360964661,"up",0.00176066325064111,"mort",90,0.1,2,1,1,1
"590",1.87977805330577,"up",0.00179090973483033,"mort",91,0.1,2,1,1,1
"591",1.87528089617146,"up",0.00182133030735302,"mort",92,0.1,2,1,1,1
"592",1.87078774472708,"up",0.00185192212802386,"mort",93,0.1,2,1,1,1
"593",1.86629388686325,"up",0.00188268550160272,"mort",94,0.1,2,1,1,1
"594",1.86179445294727,"up",0.00191361903660258,"mort",95,0.1,2,1,1,1
"595",1.85728463379576,"up",0.00194472098246187,"mort",96,0.1,2,1,1,1
"596",1.85275930738829,"up",0.00197599049147101,"mort",97,0.1,2,1,1,1
"597",1.84821309997545,"up",0.00200742743093737,"mort",98,0.1,2,1,1,1
"598",1.84364070411289,"up",0.00203902862251078,"mort",99,0.1,2,1,1,1
"599",1.83903605171977,"up",0.00207079450077225,"mort",100,0.1,2,1,1,1
"601",10.4505052275375,"up",4.31556356011729,"mort",4,0.1,2.22222222222222,1,1,1
"602",7.88609690402575,"up",2.76118435209489,"mort",5,0.1,2.22222222222222,1,1,1
"603",6.58821180152291,"up",2.02194857990665,"mort",6,0.1,2.22222222222222,1,1,1
"604",5.82550207709992,"up",1.67505503517742,"mort",7,0.1,2.22222222222222,1,1,1
"605",5.2444605440543,"up",1.32717751586925,"mort",8,0.1,2.22222222222222,1,1,1
"606",4.88146344916445,"up",1.11555842299484,"mort",9,0.1,2.22222222222222,1,1,1
"607",4.50607031363862,"up",0.965239488630551,"mort",10,0.1,2.22222222222222,1,1,1
"608",4.25229756795523,"up",0.789230642993845,"mort",11,0.1,2.22222222222222,1,1,1
"609",4.08034121957426,"up",0.689239761711309,"mort",12,0.1,2.22222222222222,1,1,1
"610",3.93219817882345,"up",0.667765601404836,"mort",13,0.1,2.22222222222222,1,1,1
"611",3.77277421177666,"up",0.556172517660314,"mort",14,0.1,2.22222222222222,1,1,1
"612",3.59380252869658,"up",0.445260743705226,"mort",15,0.1,2.22222222222222,1,1,1
"613",3.44320712061058,"up",0.404285592701351,"mort",16,0.1,2.22222222222222,1,1,1
"614",3.33177172413858,"up",0.357870912010334,"mort",17,0.1,2.22222222222222,1,1,1
"615",3.24663082250909,"up",0.307929364428371,"mort",18,0.1,2.22222222222222,1,1,1
"616",3.17815826668799,"up",0.256895068680061,"mort",19,0.1,2.22222222222222,1,1,1
"617",3.12048759768842,"up",0.274913878278255,"mort",20,0.1,2.22222222222222,1,1,1
"618",3.06995355519673,"up",0.222344154741212,"mort",21,0.1,2.22222222222222,1,1,1
"619",3.02410361229144,"up",0.236659380221841,"mort",22,0.1,2.22222222222222,1,1,1
"620",2.9811397775898,"up",0.186698876572228,"mort",23,0.1,2.22222222222222,1,1,1
"621",2.93957940256665,"up",0.197830093776049,"mort",24,0.1,2.22222222222222,1,1,1
"622",2.89802674917471,"up",0.154390571349107,"mort",25,0.1,2.22222222222222,1,1,1
"623",2.85498096854489,"up",0.162817752762223,"mort",26,0.1,2.22222222222222,1,1,1
"624",2.80871101805421,"up",0.171224205424843,"mort",27,0.1,2.22222222222222,1,1,1
"625",2.75742463623841,"up",0.134156784785023,"mort",28,0.1,2.22222222222222,1,1,1
"626",2.70039276310353,"up",0.14046933396034,"mort",29,0.1,2.22222222222222,1,1,1
"627",2.6399819883208,"up",0.1109277728901,"mort",30,0.1,2.22222222222222,1,1,1
"628",2.5810465771494,"up",0.0866317983769024,"mort",31,0.1,2.22222222222222,1,1,1
"629",2.52707594469491,"up",0.0902616439527431,"mort",32,0.1,2.22222222222222,1,1,1
"630",2.47900355085657,"up",0.0674858400659785,"mort",33,0.1,2.22222222222222,1,1,1
"631",2.43647637408821,"up",0.0701717659589243,"mort",34,0.1,2.22222222222222,1,1,1
"632",2.39880065913583,"up",0.0486569427971068,"mort",35,0.1,2.22222222222222,1,1,1
"633",2.36527718745002,"up",0.050528017320678,"mort",36,0.1,2.22222222222222,1,1,1
"634",2.33528742685342,"up",0.052405360444314,"mort",37,0.1,2.22222222222222,1,1,1
"635",2.30830522716721,"up",0.0542880637130282,"mort",38,0.1,2.22222222222222,1,1,1
"636",2.28388871173486,"up",0.0337395743930023,"mort",39,0.1,2.22222222222222,1,1,1
"637",2.2616694920677,"up",0.0349340157499976,"mort",40,0.1,2.22222222222222,1,1,1
"638",2.24133988920878,"up",0.0361340988604488,"mort",41,0.1,2.22222222222222,1,1,1
"639",2.22264411332038,"up",0.0373393682294369,"mort",42,0.1,2.22222222222222,1,1,1
"640",2.20536758549368,"up",0.0385493832014883,"mort",43,0.1,2.22222222222222,1,1,1
"641",2.18933074753275,"up",0.0205888320682615,"mort",44,0.1,2.22222222222222,1,1,1
"642",2.17438231299542,"up",0.021257156318168,"mort",45,0.1,2.22222222222222,1,1,1
"643",2.16039387244049,"up",0.0219296630780384,"mort",46,0.1,2.22222222222222,1,1,1
"644",2.14725665535338,"up",0.0226061792345895,"mort",47,0.1,2.22222222222222,1,1,1
"645",2.13487754352599,"up",0.0232865053936227,"mort",48,0.1,2.22222222222222,1,1,1
"646",2.12317624815948,"up",0.0239704768876596,"mort",49,0.1,2.22222222222222,1,1,1
"647",2.11208381749363,"up",0.0246579062329169,"mort",50,0.1,2.22222222222222,1,1,1
"648",2.10154020397461,"up",0.0253486319697219,"mort",51,0.1,2.22222222222222,1,1,1
"649",2.09149300808531,"up",0.0110353396743693,"mort",52,0.1,2.22222222222222,1,1,1
"650",2.08189632646522,"up",0.0113487495128185,"mort",53,0.1,2.22222222222222,1,1,1
"651",2.07270981922984,"up",0.0116643949243035,"mort",54,0.1,2.22222222222222,1,1,1
"652",2.06389766030742,"up",0.0119822244767375,"mort",55,0.1,2.22222222222222,1,1,1
"653",2.05542804476306,"up",0.01230218199628,"mort",56,0.1,2.22222222222222,1,1,1
"654",2.04727265990349,"up",0.0126242172442442,"mort",57,0.1,2.22222222222222,1,1,1
"655",2.03940624670648,"up",0.012948271490116,"mort",58,0.1,2.22222222222222,1,1,1
"656",2.0318058828051,"up",0.0132742994185546,"mort",59,0.1,2.22222222222222,1,1,1
"657",2.02445084787269,"up",0.0136022542541569,"mort",60,0.1,2.22222222222222,1,1,1
"658",2.01732261433498,"up",0.0139320824488768,"mort",61,0.1,2.22222222222222,1,1,1
"659",2.01040412419662,"up",0.0142637349478848,"mort",62,0.1,2.22222222222222,1,1,1
"660",2.00368005587638,"up",0.0145971638593485,"mort",63,0.1,2.22222222222222,1,1,1
"661",1.99713605652662,"up",0.00485687707927045,"mort",64,0.1,2.22222222222222,1,1,1
"662",1.99075933532484,"up",0.00497220745987618,"mort",65,0.1,2.22222222222222,1,1,1
"663",1.98453766887757,"up",0.00508836562834241,"mort",66,0.1,2.22222222222222,1,1,1
"664",1.97846009033086,"up",0.00520533492064967,"mort",67,0.1,2.22222222222222,1,1,1
"665",1.97251612813531,"up",0.00532311309645856,"mort",68,0.1,2.22222222222222,1,1,1
"666",1.9666964120739,"up",0.00544168169577964,"mort",69,0.1,2.22222222222222,1,1,1
"667",1.96099187898025,"up",0.0055610356217742,"mort",70,0.1,2.22222222222222,1,1,1
"668",1.95539389669063,"up",0.00568116399069302,"mort",71,0.1,2.22222222222222,1,1,1
"669",1.94989496916172,"up",0.00580205635794926,"mort",72,0.1,2.22222222222222,1,1,1
"670",1.94448728242876,"up",0.00592370088611722,"mort",73,0.1,2.22222222222222,1,1,1
"671",1.93916404296122,"up",0.00604608979715727,"mort",74,0.1,2.22222222222222,1,1,1
"672",1.93391815772518,"up",0.00616921328876113,"mort",75,0.1,2.22222222222222,1,1,1
"673",1.92874344787271,"up",0.00629306281241475,"mort",76,0.1,2.22222222222222,1,1,1
"674",1.92363358859216,"up",0.0064176279651572,"mort",77,0.1,2.22222222222222,1,1,1
"675",1.91858278354822,"up",0.00654289759558018,"mort",78,0.1,2.22222222222222,1,1,1
"676",1.913584916366,"up",0.00666886695246604,"mort",79,0.1,2.22222222222222,1,1,1
"677",1.90863458852814,"up",0.00679552715999671,"mort",80,0.1,2.22222222222222,1,1,1
"678",1.90372620538406,"up",0.0069228655029969,"mort",81,0.1,2.22222222222222,1,1,1
"679",1.89885446093181,"up",0.00164132772486487,"mort",82,0.1,2.22222222222222,1,1,1
"680",1.89401404183704,"up",0.00167231468718818,"mort",83,0.1,2.22222222222222,1,1,1
"681",1.88919949271487,"up",0.00170349861847799,"mort",84,0.1,2.22222222222222,1,1,1
"682",1.8844055587341,"up",0.00173487637352036,"mort",85,0.1,2.22222222222222,1,1,1
"683",1.87962690434127,"up",0.00176644727425008,"mort",86,0.1,2.22222222222222,1,1,1
"684",1.87485822617149,"up",0.0017982096424353,"mort",87,0.1,2.22222222222222,1,1,1
"685",1.87009391526019,"up",0.00183016290398203,"mort",88,0.1,2.22222222222222,1,1,1
"686",1.86532865182366,"up",0.00186230491004625,"mort",89,0.1,2.22222222222222,1,1,1
"687",1.8605566448041,"up",0.00189463467320231,"mort",90,0.1,2.22222222222222,1,1,1
"688",1.85577177660896,"up",0.00192715084250595,"mort",91,0.1,2.22222222222222,1,1,1
"689",1.85096826452756,"up",0.00195985229965857,"mort",92,0.1,2.22222222222222,1,1,1
"690",1.84613968939715,"up",0.00199273784473225,"mort",93,0.1,2.22222222222222,1,1,1
"691",1.84127922356973,"up",0.00202580549103109,"mort",94,0.1,2.22222222222222,1,1,1
"692",1.83637985622612,"up",0.00205905574650717,"mort",95,0.1,2.22222222222222,1,1,1
"693",1.83143441820202,"up",0.00209248499896015,"mort",96,0.1,2.22222222222222,1,1,1
"694",1.82643495600595,"up",0.00212609372410732,"mort",97,0.1,2.22222222222222,1,1,1
"695",1.82137300289148,"up",0.00215988049445899,"mort",98,0.1,2.22222222222222,1,1,1
"696",1.81623959433286,"up",0.00219384420464402,"mort",99,0.1,2.22222222222222,1,1,1
"697",1.81102533265674,"up",0.00222798313719375,"mort",100,0.1,2.22222222222222,1,1,1
"699",9.78460976889786,"up",3.83031530093289,"mort",4,0.1,2.44444444444444,1,1,1
"700",7.51505793412749,"up",2.59021220054705,"mort",5,0.1,2.44444444444444,1,1,1
"701",6.34137395809475,"up",1.9147714624463,"mort",6,0.1,2.44444444444444,1,1,1
"702",5.60818576639701,"up",1.55092475149274,"mort",7,0.1,2.44444444444444,1,1,1
"703",5.10936317351632,"up",1.28715430325445,"mort",8,0.1,2.44444444444444,1,1,1
"704",4.72879133543188,"up",1.06964236940586,"mort",9,0.1,2.44444444444444,1,1,1
"705",4.37710776273366,"up",0.82239476535221,"mort",10,0.1,2.44444444444444,1,1,1
"706",4.16161995486755,"up",0.733963637713737,"mort",11,0.1,2.44444444444444,1,1,1
"707",3.99942259235597,"up",0.6337851447814,"mort",12,0.1,2.44444444444444,1,1,1
"708",3.84178636181354,"up",0.611302658233142,"mort",13,0.1,2.44444444444444,1,1,1
"709",3.6592210128333,"up",0.502322183608384,"mort",14,0.1,2.44444444444444,1,1,1
"710",3.48691699222683,"up",0.390737154411682,"mort",15,0.1,2.44444444444444,1,1,1
"711",3.35908178856767,"up",0.347540455195496,"mort",16,0.1,2.44444444444444,1,1,1
"712",3.26390981055148,"up",0.300190127188095,"mort",17,0.1,2.44444444444444,1,1,1
"713",3.18906501358625,"up",0.251258998192189,"mort",18,0.1,2.44444444444444,1,1,1
"714",3.12706303947698,"up",0.270113563447399,"mort",19,0.1,2.44444444444444,1,1,1
"715",3.07336550968217,"up",0.219023971764556,"mort",20,0.1,2.44444444444444,1,1,1
"716",3.02502620886656,"up",0.233947525989871,"mort",21,0.1,2.44444444444444,1,1,1
"717",2.97993598644584,"up",0.184983082736007,"mort",22,0.1,2.44444444444444,1,1,1
"718",2.93638304586988,"up",0.196560398757378,"mort",23,0.1,2.44444444444444,1,1,1
"719",2.89275793993117,"up",0.153711827823956,"mort",24,0.1,2.44444444444444,1,1,1
"720",2.84731868276333,"up",0.162468158174143,"mort",25,0.1,2.44444444444444,1,1,1
"721",2.79805255677203,"up",0.127779540219212,"mort",26,0.1,2.44444444444444,1,1,1
"722",2.74300663739636,"up",0.134336387891679,"mort",27,0.1,2.44444444444444,1,1,1
"723",2.68198861933149,"up",0.106439537718053,"mort",28,0.1,2.44444444444444,1,1,1
"724",2.61874970326481,"up",0.111401607617608,"mort",29,0.1,2.44444444444444,1,1,1
"725",2.55872355635475,"up",0.0871257119596696,"mort",30,0.1,2.44444444444444,1,1,1
"726",2.50476153979255,"up",0.0908946890242752,"mort",31,0.1,2.44444444444444,1,1,1
"727",2.45716537769387,"up",0.0680671419692043,"mort",32,0.1,2.44444444444444,1,1,1
"728",2.41528387522295,"up",0.0708570109382783,"mort",33,0.1,2.44444444444444,1,1,1
"729",2.37830118649108,"up",0.0492209154409999,"mort",34,0.1,2.44444444444444,1,1,1
"730",2.34546592804292,"up",0.0511661758974041,"mort",35,0.1,2.44444444444444,1,1,1
"731",2.3161330336845,"up",0.0531178999626189,"mort",36,0.1,2.44444444444444,1,1,1
"732",2.28976395452685,"up",0.0330622855270023,"mort",37,0.1,2.44444444444444,1,1,1
"733",2.26591162218998,"up",0.0342996648005745,"mort",38,0.1,2.44444444444444,1,1,1
"734",2.24420670229701,"up",0.0355434184179009,"mort",39,0.1,2.44444444444444,1,1,1
"735",2.22434367008761,"up",0.0367930228254097,"mort",40,0.1,2.44444444444444,1,1,1
