"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"8541",0,"0",0,"Fail",8,0.1,1,30,1,1
"8551",0,"0",0,"Fail",9,0.1,1,30,1,1
"8561",0,"0",0,"Fail",10,0.1,1,30,1,1
"8571",0,"0",0,"Fail",11,0.1,1,30,1,1
"8581",0,"0",0,"Fail",12,0.1,1,30,1,1
"8591",0,"0",0,"Fail",13,0.1,1,30,1,1
"8601",0,"0",0,"Fail",14,0.1,1,30,1,1
"8611",0,"0",0,"Fail",15,0.1,1,30,1,1
"8621",0,"0",0,"Fail",16,0.1,1,30,1,1
"8631",0,"0",0,"Fail",17,0.1,1,30,1,1
"8641",0,"0",0,"Fail",18,0.1,1,30,1,1
"8651",0,"0",0,"Fail",19,0.1,1,30,1,1
"8661",0,"0",0,"Fail",20,0.1,1,30,1,1
"8671",0,"0",0,"Fail",21,0.1,1,30,1,1
"8681",0,"0",0,"Fail",22,0.1,1,30,1,1
"8691",0,"0",0,"Fail",23,0.1,1,30,1,1
"8701",0,"0",0,"Fail",24,0.1,1,30,1,1
"8711",0,"0",0,"Fail",25,0.1,1,30,1,1
"8721",0,"0",0,"Fail",26,0.1,1,30,1,1
"8731",0,"0",0,"Fail",27,0.1,1,30,1,1
"8741",0,"0",0,"Fail",28,0.1,1,30,1,1
"8751",0,"0",0,"Fail",29,0.1,1,30,1,1
"8761",0,"0",0,"Fail",30,0.1,1,30,1,1
"8771",0,"0",0,"Fail",31,0.1,1,30,1,1
"8781",0,"0",0,"Fail",32,0.1,1,30,1,1
"8791",0,"0",0,"Fail",33,0.1,1,30,1,1
"8801",0,"0",0,"Fail",34,0.1,1,30,1,1
"8811",0,"0",0,"Fail",35,0.1,1,30,1,1
"8821",0,"0",0,"Fail",36,0.1,1,30,1,1
"8831",0,"0",0,"Fail",37,0.1,1,30,1,1
"8841",0,"0",0,"Fail",38,0.1,1,30,1,1
"8851",0,"0",0,"Fail",39,0.1,1,30,1,1
"8861",0,"0",0,"Fail",40,0.1,1,30,1,1
"8871",0,"0",0,"Fail",41,0.1,1,30,1,1
"8881",0,"0",0,"Fail",42,0.1,1,30,1,1
"8891",0,"0",0,"Fail",43,0.1,1,30,1,1
"8901",0,"0",0,"Fail",44,0.1,1,30,1,1
"8911",0,"0",0,"Fail",45,0.1,1,30,1,1
"8921",0,"0",0,"Fail",46,0.1,1,30,1,1
"8931",0,"0",0,"Fail",47,0.1,1,30,1,1
"8941",0,"0",0,"Fail",48,0.1,1,30,1,1
"8951",0,"0",0,"Fail",49,0.1,1,30,1,1
"8961",0,"0",0,"Fail",50,0.1,1,30,1,1
"897",0,"0",0,"Fail",51,0.1,1,30,1,1
"898",0,"0",0,"Fail",52,0.1,1,30,1,1
"899",0,"0",0,"Fail",53,0.1,1,30,1,1
"900",0,"0",0,"Fail",54,0.1,1,30,1,1
"901",0,"0",0,"Fail",55,0.1,1,30,1,1
"902",0,"0",0,"Fail",56,0.1,1,30,1,1
"903",0,"0",0,"Fail",57,0.1,1,30,1,1
"9041",0,"0",0,"Fail",58,0.1,1,30,1,1
"9051",0,"0",0,"Fail",59,0.1,1,30,1,1
"9061",0,"0",0,"Fail",60,0.1,1,30,1,1
"9071",0,"0",0,"Fail",61,0.1,1,30,1,1
"9081",0,"0",0,"Fail",62,0.1,1,30,1,1
"9091",0,"0",0,"Fail",63,0.1,1,30,1,1
"9101",0,"0",0,"Fail",64,0.1,1,30,1,1
"9111",0,"0",0,"Fail",65,0.1,1,30,1,1
"9121",0,"0",0,"Fail",66,0.1,1,30,1,1
"9131",0,"0",0,"Fail",67,0.1,1,30,1,1
"9141",0,"0",0,"Fail",68,0.1,1,30,1,1
"9151",0,"0",0,"Fail",69,0.1,1,30,1,1
"9161",0,"0",0,"Fail",70,0.1,1,30,1,1
"9171",0,"0",0,"Fail",71,0.1,1,30,1,1
"9181",0,"0",0,"Fail",72,0.1,1,30,1,1
"9191",0,"0",0,"Fail",73,0.1,1,30,1,1
"9201",0,"0",0,"Fail",74,0.1,1,30,1,1
"9211",0,"0",0,"Fail",1,0.1,1.25,30,1,1
"9221",0,"0",0,"Fail",2,0.1,1.25,30,1,1
"9231",0,"0",0,"Fail",3,0.1,1.25,30,1,1
"9241",0,"0",0,"Fail",4,0.1,1.25,30,1,1
"9251",0,"0",0,"Fail",5,0.1,1.25,30,1,1
"9261",0,"0",0,"Fail",6,0.1,1.25,30,1,1
"9271",0,"0",0,"Fail",7,0.1,1.25,30,1,1
"9281",0,"0",0,"Fail",8,0.1,1.25,30,1,1
"9291",0,"0",0,"Fail",9,0.1,1.25,30,1,1
"930",0,"0",0,"Fail",10,0.1,1.25,30,1,1
"931",0,"0",0,"Fail",11,0.1,1.25,30,1,1
"932",0,"0",0,"Fail",12,0.1,1.25,30,1,1
"933",0,"0",0,"Fail",13,0.1,1.25,30,1,1
"934",0,"0",0,"Fail",14,0.1,1.25,30,1,1
"935",0,"0",0,"Fail",15,0.1,1.25,30,1,1
"936",0,"0",0,"Fail",16,0.1,1.25,30,1,1
"937",0,"0",0,"Fail",17,0.1,1.25,30,1,1
"938",0,"0",0,"Fail",18,0.1,1.25,30,1,1
"939",0,"0",0,"Fail",19,0.1,1.25,30,1,1
"940",0,"0",0,"Fail",20,0.1,1.25,30,1,1
"941",0,"0",0,"Fail",21,0.1,1.25,30,1,1
"942",0,"0",0,"Fail",22,0.1,1.25,30,1,1
"943",0,"0",0,"Fail",23,0.1,1.25,30,1,1
"944",0,"0",0,"Fail",24,0.1,1.25,30,1,1
"945",0,"0",0,"Fail",25,0.1,1.25,30,1,1
"946",0,"0",0,"Fail",26,0.1,1.25,30,1,1
"947",0,"0",0,"Fail",27,0.1,1.25,30,1,1
"948",0,"0",0,"Fail",28,0.1,1.25,30,1,1
"949",0,"0",0,"Fail",29,0.1,1.25,30,1,1
"950",0,"0",0,"Fail",30,0.1,1.25,30,1,1
"951",0,"0",0,"Fail",31,0.1,1.25,30,1,1
"952",0,"0",0,"Fail",32,0.1,1.25,30,1,1
"953",0,"0",0,"Fail",33,0.1,1.25,30,1,1
"954",0,"0",0,"Fail",34,0.1,1.25,30,1,1
"955",0,"0",0,"Fail",35,0.1,1.25,30,1,1
"956",0,"0",0,"Fail",36,0.1,1.25,30,1,1
"957",0,"0",0,"Fail",37,0.1,1.25,30,1,1
"958",0,"0",0,"Fail",38,0.1,1.25,30,1,1
"959",0,"0",0,"Fail",39,0.1,1.25,30,1,1
"960",0,"0",0,"Fail",40,0.1,1.25,30,1,1
"961",0,"0",0,"Fail",41,0.1,1.25,30,1,1
"962",0,"0",0,"Fail",42,0.1,1.25,30,1,1
"963",0,"0",0,"Fail",43,0.1,1.25,30,1,1
"964",0,"0",0,"Fail",44,0.1,1.25,30,1,1
"965",0,"0",0,"Fail",45,0.1,1.25,30,1,1
"966",0,"0",0,"Fail",46,0.1,1.25,30,1,1
"967",0,"0",0,"Fail",47,0.1,1.25,30,1,1
"968",0,"0",0,"Fail",48,0.1,1.25,30,1,1
"969",0,"0",0,"Fail",49,0.1,1.25,30,1,1
"970",0,"0",0,"Fail",50,0.1,1.25,30,1,1
"971",0,"0",0,"Fail",51,0.1,1.25,30,1,1
"972",0,"0",0,"Fail",52,0.1,1.25,30,1,1
"973",0,"0",0,"Fail",53,0.1,1.25,30,1,1
"974",0,"0",0,"Fail",54,0.1,1.25,30,1,1
"975",0,"0",0,"Fail",55,0.1,1.25,30,1,1
"976",0,"0",0,"Fail",56,0.1,1.25,30,1,1
"977",0,"0",0,"Fail",57,0.1,1.25,30,1,1
"978",0,"0",0,"Fail",58,0.1,1.25,30,1,1
"979",0,"0",0,"Fail",59,0.1,1.25,30,1,1
"980",0,"0",0,"Fail",1,0.1,1.5,30,1,1
"981",0,"0",0,"Fail",2,0.1,1.5,30,1,1
"982",0,"0",0,"Fail",3,0.1,1.5,30,1,1
"9831",0,"0",0,"Fail",4,0.1,1.5,30,1,1
"9841",0,"0",0,"Fail",5,0.1,1.5,30,1,1
"9851",0,"0",0,"Fail",6,0.1,1.5,30,1,1
"9861",0,"0",0,"Fail",7,0.1,1.5,30,1,1
"9871",0,"0",0,"Fail",8,0.1,1.5,30,1,1
"9881",0,"0",0,"Fail",9,0.1,1.5,30,1,1
"9891",0,"0",0,"Fail",10,0.1,1.5,30,1,1
"9901",0,"0",0,"Fail",11,0.1,1.5,30,1,1
"9911",0,"0",0,"Fail",12,0.1,1.5,30,1,1
"9921",0,"0",0,"Fail",13,0.1,1.5,30,1,1
"9931",0,"0",0,"Fail",14,0.1,1.5,30,1,1
"9941",0,"0",0,"Fail",15,0.1,1.5,30,1,1
"9951",0,"0",0,"Fail",16,0.1,1.5,30,1,1
"996",0,"0",0,"Fail",17,0.1,1.5,30,1,1
"997",0,"0",0,"Fail",18,0.1,1.5,30,1,1
"998",0,"0",0,"Fail",19,0.1,1.5,30,1,1
"999",0,"0",0,"Fail",20,0.1,1.5,30,1,1
"1000",0,"0",0,"Fail",21,0.1,1.5,30,1,1
"1001",0,"0",0,"Fail",22,0.1,1.5,30,1,1
"1002",0,"0",0,"Fail",23,0.1,1.5,30,1,1
"1003",0,"0",0,"Fail",24,0.1,1.5,30,1,1
"1004",0,"0",0,"Fail",25,0.1,1.5,30,1,1
"1005",0,"0",0,"Fail",26,0.1,1.5,30,1,1
"1006",0,"0",0,"Fail",27,0.1,1.5,30,1,1
"1007",0,"0",0,"Fail",28,0.1,1.5,30,1,1
"1008",0,"0",0,"Fail",29,0.1,1.5,30,1,1
"1009",0,"0",0,"Fail",30,0.1,1.5,30,1,1
"1010",0,"0",0,"Fail",31,0.1,1.5,30,1,1
"1011",0,"0",0,"Fail",32,0.1,1.5,30,1,1
"1012",0,"0",0,"Fail",33,0.1,1.5,30,1,1
"1013",0,"0",0,"Fail",34,0.1,1.5,30,1,1
"1014",0,"0",0,"Fail",35,0.1,1.5,30,1,1
"1015",0,"0",0,"Fail",36,0.1,1.5,30,1,1
"1016",0,"0",0,"Fail",37,0.1,1.5,30,1,1
"1017",0,"0",0,"Fail",38,0.1,1.5,30,1,1
"1018",0,"0",0,"Fail",39,0.1,1.5,30,1,1
"1019",0,"0",0,"Fail",40,0.1,1.5,30,1,1
"1020",0,"0",0,"Fail",41,0.1,1.5,30,1,1
"1021",0,"0",0,"Fail",42,0.1,1.5,30,1,1
"1022",0,"0",0,"Fail",43,0.1,1.5,30,1,1
"1023",0,"0",0,"Fail",44,0.1,1.5,30,1,1
"1024",0,"0",0,"Fail",45,0.1,1.5,30,1,1
"1025",0,"0",0,"Fail",46,0.1,1.5,30,1,1
"1026",0,"0",0,"Fail",47,0.1,1.5,30,1,1
"1027",0,"0",0,"Fail",48,0.1,1.5,30,1,1
"1028",0,"0",0,"Fail",49,0.1,1.5,30,1,1
"1029",0,"0",0,"Fail",1,0.1,0.01,0.5,1,1
"1030",0,"0",0,"Fail",2,0.1,0.01,0.5,1,1
"1031",0,"0",0,"Fail",3,0.1,0.01,0.5,1,1
"1032",0,"0",0,"Fail",4,0.1,0.01,0.5,1,1
"1033",0,"0",0,"Fail",5,0.1,0.01,0.5,1,1
"1034",0,"0",0,"Fail",6,0.1,0.01,0.5,1,1
"1035",0,"0",0,"Fail",7,0.1,0.01,0.5,1,1
"1036",0,"0",0,"Fail",8,0.1,0.01,0.5,1,1
"1037",0,"0",0,"Fail",9,0.1,0.01,0.5,1,1
"1038",0,"0",0,"Fail",10,0.1,0.01,0.5,1,1
"1039",0,"0",0,"Fail",11,0.1,0.01,0.5,1,1
"1040",0,"0",0,"Fail",12,0.1,0.01,0.5,1,1
"1041",0,"0",0,"Fail",13,0.1,0.01,0.5,1,1
"1042",0,"0",0,"Fail",14,0.1,0.01,0.5,1,1
"1043",0,"0",0,"Fail",15,0.1,0.01,0.5,1,1
"1044",0,"0",0,"Fail",16,0.1,0.01,0.5,1,1
"1045",0,"0",0,"Fail",17,0.1,0.01,0.5,1,1
"1046",0,"0",0,"Fail",18,0.1,0.01,0.5,1,1
"1047",0,"0",0,"Fail",19,0.1,0.01,0.5,1,1
"1048",0,"0",0,"Fail",20,0.1,0.01,0.5,1,1
"1049",0,"0",0,"Fail",21,0.1,0.01,0.5,1,1
"1050",0,"0",0,"Fail",22,0.1,0.01,0.5,1,1
"1051",0,"0",0,"Fail",23,0.1,0.01,0.5,1,1
"1052",0,"0",0,"Fail",24,0.1,0.01,0.5,1,1
"1053",0,"0",0,"Fail",25,0.1,0.01,0.5,1,1
"1054",0,"0",0,"Fail",26,0.1,0.01,0.5,1,1
"1055",0,"0",0,"Fail",27,0.1,0.01,0.5,1,1
"1056",0,"0",0,"Fail",28,0.1,0.01,0.5,1,1
"1057",0,"0",0,"Fail",29,0.1,0.01,0.5,1,1
"1058",0,"0",0,"Fail",30,0.1,0.01,0.5,1,1
"1059",0,"0",0,"Fail",31,0.1,0.01,0.5,1,1
"1060",0,"0",0,"Fail",32,0.1,0.01,0.5,1,1
"1061",0,"0",0,"Fail",33,0.1,0.01,0.5,1,1
"1062",0,"0",0,"Fail",34,0.1,0.01,0.5,1,1
"1063",0,"0",0,"Fail",35,0.1,0.01,0.5,1,1
"1064",0,"0",0,"Fail",36,0.1,0.01,0.5,1,1
"1065",0,"0",0,"Fail",37,0.1,0.01,0.5,1,1
"1066",0,"0",0,"Fail",38,0.1,0.01,0.5,1,1
"1067",0,"0",0,"Fail",39,0.1,0.01,0.5,1,1
"1068",0,"0",0,"Fail",40,0.1,0.01,0.5,1,1
"1069",0,"0",0,"Fail",41,0.1,0.01,0.5,1,1
"1070",0,"0",0,"Fail",42,0.1,0.01,0.5,1,1
"1071",0,"0",0,"Fail",43,0.1,0.01,0.5,1,1
"10721",0,"0",0,"Fail",44,0.1,0.01,0.5,1,1
"10731",0,"0",0,"Fail",45,0.1,0.01,0.5,1,1
"10741",0,"0",0,"Fail",46,0.1,0.01,0.5,1,1
"10751",0,"0",0,"Fail",47,0.1,0.01,0.5,1,1
"10761",0,"0",0,"Fail",48,0.1,0.01,0.5,1,1
"10771",0,"0",0,"Fail",49,0.1,0.01,0.5,1,1
"10781",0,"0",0,"Fail",50,0.1,0.01,0.5,1,1
"10791",0,"0",0,"Fail",51,0.1,0.01,0.5,1,1
"10801",0,"0",0,"Fail",52,0.1,0.01,0.5,1,1
"10811",0,"0",0,"Fail",53,0.1,0.01,0.5,1,1
"1082",0,"0",0,"Fail",54,0.1,0.01,0.5,1,1
"1083",0,"0",0,"Fail",55,0.1,0.01,0.5,1,1
"1084",0,"0",0,"Fail",56,0.1,0.01,0.5,1,1
"1085",0,"0",0,"Fail",57,0.1,0.01,0.5,1,1
"1086",0,"0",0,"Fail",58,0.1,0.01,0.5,1,1
"1087",0,"0",0,"Fail",59,0.1,0.01,0.5,1,1
"1088",0,"0",0,"Fail",60,0.1,0.01,0.5,1,1
"1089",0,"0",0,"Fail",61,0.1,0.01,0.5,1,1
"1090",0,"0",0,"Fail",62,0.1,0.01,0.5,1,1
"1091",0,"0",0,"Fail",63,0.1,0.01,0.5,1,1
"1092",0,"0",0,"Fail",64,0.1,0.01,0.5,1,1
"1093",0,"0",0,"Fail",65,0.1,0.01,0.5,1,1
"1094",0,"0",0,"Fail",66,0.1,0.01,0.5,1,1
"1095",0,"0",0,"Fail",67,0.1,0.01,0.5,1,1
"1096",0,"0",0,"Fail",68,0.1,0.01,0.5,1,1
"1097",0,"0",0,"Fail",69,0.1,0.01,0.5,1,1
"1098",0,"0",0,"Fail",70,0.1,0.01,0.5,1,1
"1099",0,"0",0,"Fail",71,0.1,0.01,0.5,1,1
"1100",0,"0",0,"Fail",72,0.1,0.01,0.5,1,1
"1101",0,"0",0,"Fail",73,0.1,0.01,0.5,1,1
"1102",0,"0",0,"Fail",74,0.1,0.01,0.5,1,1
"1103",0,"0",0,"Fail",75,0.1,0.01,0.5,1,1
"1104",0,"0",0,"Fail",76,0.1,0.01,0.5,1,1
"1105",0,"0",0,"Fail",77,0.1,0.01,0.5,1,1
"1106",0,"0",0,"Fail",78,0.1,0.01,0.5,1,1
"1107",0,"0",0,"Fail",79,0.1,0.01,0.5,1,1
"1108",0,"0",0,"Fail",80,0.1,0.01,0.5,1,1
"1109",0,"0",0,"Fail",81,0.1,0.01,0.5,1,1
"1110",0,"0",0,"Fail",82,0.1,0.01,0.5,1,1
"1111",0,"0",0,"Fail",83,0.1,0.01,0.5,1,1
"1112",0,"0",0,"Fail",84,0.1,0.01,0.5,1,1
"1113",0,"0",0,"Fail",85,0.1,0.01,0.5,1,1
"1114",0,"0",0,"Fail",86,0.1,0.01,0.5,1,1
"1115",0,"0",0,"Fail",87,0.1,0.01,0.5,1,1
"1116",0,"0",0,"Fail",88,0.1,0.01,0.5,1,1
"1117",0,"0",0,"Fail",89,0.1,0.01,0.5,1,1
"1118",0,"0",0,"Fail",90,0.1,0.01,0.5,1,1
"1119",0,"0",0,"Fail",91,0.1,0.01,0.5,1,1
"1120",0,"0",0,"Fail",92,0.1,0.01,0.5,1,1
"1121",0,"0",0,"Fail",93,0.1,0.01,0.5,1,1
"1122",0,"0",0,"Fail",94,0.1,0.01,0.5,1,1
"1123",0,"0",0,"Fail",95,0.1,0.01,0.5,1,1
"1124",0,"0",0,"Fail",96,0.1,0.01,0.5,1,1
"1125",0,"0",0,"Fail",97,0.1,0.01,0.5,1,1
"1126",0,"0",0,"Fail",98,0.1,0.01,0.5,1,1
"1127",0,"0",0,"Fail",99,0.1,0.01,0.5,1,1
"1128",0,"0",0,"Fail",100,0.1,0.01,0.5,1,1
"1129",0,"0",0,"Fail",1,0.1,0.25,0.5,1,1
"1130",0,"0",0,"Fail",2,0.1,0.25,0.5,1,1
"1131",0,"0",0,"Fail",3,0.1,0.25,0.5,1,1
"1132",0,"0",0,"Fail",4,0.1,0.25,0.5,1,1
"1133",0,"0",0,"Fail",5,0.1,0.25,0.5,1,1
"1134",0,"0",0,"Fail",6,0.1,0.25,0.5,1,1
"1135",0,"0",0,"Fail",1,0.1,0.5,0.5,1,1
"1136",0,"0",0,"Fail",2,0.1,0.5,0.5,1,1
"1137",0,"0",0,"Fail",3,0.1,0.5,0.5,1,1
"1138",0,"0",0,"Fail",4,0.1,0.5,0.5,1,1
"1139",0,"0",0,"Fail",1,0.1,1,0.5,1,1
"1140",0,"0",0,"Fail",2,0.1,1,0.5,1,1
"1141",0,"0",0,"Fail",1,0.1,1.25,0.5,1,1
"1142",0,"0",0,"Fail",2,0.1,1.25,0.5,1,1
"1143",0,"0",0,"Fail",1,0.1,1.5,0.5,1,1
"1144",0,"0",0,"Fail",2,0.1,1.5,0.5,1,1
"1145",0,"0",0,"Fail",1,0.1,0.01,0.0208333333333333,1,1
"1146",0,"0",0,"Fail",2,0.1,0.01,0.0208333333333333,1,1
"1147",0,"0",0,"Fail",3,0.1,0.01,0.0208333333333333,1,1
"1148",0,"0",0,"Fail",4,0.1,0.01,0.0208333333333333,1,1
"1149",0,"0",0,"Fail",5,0.1,0.01,0.0208333333333333,1,1
"1150",0,"0",0,"Fail",6,0.1,0.01,0.0208333333333333,1,1
"1151",0,"0",0,"Fail",1,0.1,0.25,0.0208333333333333,1,1
"1152",0,"0",0,"Fail",1,0.1,0.5,0.0208333333333333,1,1
"1153",0,"0",0,"Fail",1,0.1,1,0.0208333333333333,1,1
"1154",0,"0",0,"Fail",1,0.1,1.25,0.0208333333333333,1,1
"1155",0,"0",0,"Fail",1,0.1,1.5,0.0208333333333333,1,1
"1156",0,"0",0,"Fail",1,0.1,0.01,0.00297619047619048,1,1
"1157",0,"0",0,"Fail",2,0.1,0.01,0.00297619047619048,1,1
"1158",0,"0",0,"Fail",1,0.1,0.25,0.00297619047619048,1,1
"1159",0,"0",0,"Fail",1,0.1,0.5,0.00297619047619048,1,1
"1160",0,"0",0,"Fail",1,0.1,1,0.00297619047619048,1,1
"1161",0,"0",0,"Fail",1,0.1,1.25,0.00297619047619048,1,1
"1162",0,"0",0,"Fail",1,0.1,1.5,0.00297619047619048,1,1
"13100",8.05583782116414,"up",3.40811187626758,"mort",24,0.1,0.25,1,1,1
"14100",7.52976152025319,"up",3.01805238136089,"mort",25,0.1,0.25,1,1,1
"15100",7.21309294427349,"up",2.81530672581126,"mort",26,0.1,0.25,1,1,1
"16100",6.93800212521507,"up",2.60380660580858,"mort",27,0.1,0.25,1,1,1
"17100",6.65419318710512,"up",2.38493137539596,"mort",28,0.1,0.25,1,1,1
"18100",6.4277902587892,"up",2.25798733032959,"mort",29,0.1,0.25,1,1,1
"19100",6.25409566609581,"up",2.12525635009481,"mort",30,0.1,0.25,1,1,1
"20100",6.10176749830286,"up",2.08616106018947,"mort",31,0.1,0.25,1,1,1
"21100",5.95004018295995,"up",1.94444715191091,"mort",32,0.1,0.25,1,1,1
"22100",5.7877371446786,"up",1.79940631815043,"mort",33,0.1,0.25,1,1,1
"23100",5.62733006328971,"up",1.74873098988888,"mort",34,0.1,0.25,1,1,1
"24100",5.4907335062783,"up",1.59722515950525,"mort",35,0.1,0.25,1,1,1
"25100",5.37886500582473,"up",1.54051043453591,"mort",36,0.1,0.25,1,1,1
"26100",5.28414573215139,"up",1.48137567138589,"mort",37,0.1,0.25,1,1,1
"27100",5.20013263888074,"up",1.51748578794145,"mort",38,0.1,0.25,1,1,1
"28100",5.12216056302306,"up",1.45416861000555,"mort",39,0.1,0.25,1,1,1
"29100",5.04660769291972,"up",1.38928752408952,"mort",40,0.1,0.25,1,1,1
"3039",4.97032576574094,"up",1.32313647964517,"mort",41,0.1,0.25,1,1,1
"3110",4.8905276735074,"up",1.2559365446302,"mort",42,0.1,0.25,1,1,1
"3210",4.80566691009158,"up",1.28312802987055,"mort",43,0.1,0.25,1,1,1
"3310",4.71758745308682,"up",1.21340277065269,"mort",44,0.1,0.25,1,1,1
"3410",4.63193968620248,"up",1.14273389320213,"mort",45,0.1,0.25,1,1,1
"3510",4.55386121424168,"up",1.07104448363057,"mort",46,0.1,0.25,1,1,1
"3610",4.4849175871862,"up",0.998371966474004,"mort",47,0.1,0.25,1,1,1
"3710",4.42432801867496,"up",1.01916056806436,"mort",48,0.1,0.25,1,1,1
"3810",4.37065645374153,"up",0.94456265624474,"mort",49,0.1,0.25,1,1,1
"3910",4.32252614343039,"up",0.963583888322558,"mort",50,0.1,0.25,1,1,1
"4010",4.27879214890501,"up",0.887578034786709,"mort",51,0.1,0.25,1,1,1
"4110",4.23853729829021,"up",0.90501221887353,"mort",52,0.1,0.25,1,1,1
"4210",4.20102756559669,"up",0.921932980805665,"mort",53,0.1,0.25,1,1,1
"4310",4.16566743893243,"up",0.844185765545271,"mort",54,0.1,0.25,1,1,1
"4410",4.13196234267931,"up",0.859718686222707,"mort",55,0.1,0.25,1,1,1
"4510",4.0994884536906,"up",0.781936785636191,"mort",56,0.1,0.25,1,1,1
"4610",4.06787052531802,"up",0.796156692801139,"mort",57,0.1,0.25,1,1,1
"4710",4.03676238061743,"up",0.810009104550734,"mort",58,0.1,0.25,1,1,1
"4810",4.00583151407668,"up",0.823503739912262,"mort",59,0.1,0.25,1,1,1
"4910",3.97474900645422,"up",0.744793174513054,"mort",60,0.1,0.25,1,1,1
"5010",3.94317903899589,"up",0.757125889329952,"mort",61,0.1,0.25,1,1,1
"5110",3.91077828546115,"up",0.769163985119198,"mort",62,0.1,0.25,1,1,1
"5210",3.87720992029579,"up",0.691235876952123,"mort",63,0.1,0.25,1,1,1
"5310",3.84217893019658,"up",0.702172567814608,"mort",64,0.1,0.25,1,1,1
"5410",3.80551355229573,"up",0.712869991242008,"mort",65,0.1,0.25,1,1,1
"5510",3.76727856003962,"up",0.63615954726954,"mort",66,0.1,0.25,1,1,1
"5610",3.72788706840169,"up",0.645815250475135,"mort",67,0.1,0.25,1,1,1
"5710",3.68809784234053,"up",0.570843253261689,"mort",68,0.1,0.25,1,1,1
"5810",3.64883797592046,"up",0.579497450265587,"mort",69,0.1,0.25,1,1,1
"5910",3.61093480398941,"up",0.587996994160558,"mort",70,0.1,0.25,1,1,1
"6010",3.57494143890398,"up",0.513194657865655,"mort",71,0.1,0.25,1,1,1
"6110",3.54111987452298,"up",0.520785707330163,"mort",72,0.1,0.25,1,1,1
"6210",3.50951609060247,"up",0.528256421390506,"mort",73,0.1,0.25,1,1,1
"6310",3.48004911014843,"up",0.453258577513455,"mort",74,0.1,0.25,1,1,1
"6410",3.45257508482459,"up",0.459904001741017,"mort",75,0.1,0.25,1,1,1
"6510",3.42692733004979,"up",0.466457937905457,"mort",76,0.1,0.25,1,1,1
"6610",3.40293655582955,"up",0.472921343827941,"mort",77,0.1,0.25,1,1,1
"6710",3.38044292443035,"up",0.397434052587592,"mort",78,0.1,0.25,1,1,1
"6810",3.35929784024588,"up",0.403155584861819,"mort",79,0.1,0.25,1,1,1
"6910",3.33936809071786,"up",0.408810904912783,"mort",80,0.1,0.25,1,1,1
"7010",3.32053358734996,"up",0.414400448725304,"mort",81,0.1,0.25,1,1,1
"7110",3.30268740579402,"up",0.419924685009554,"mort",82,0.1,0.25,1,1,1
"7210",3.28573427617067,"up",0.344483545001322,"mort",83,0.1,0.25,1,1,1
"7310",3.26958955567979,"up",0.349332836574075,"mort",84,0.1,0.25,1,1,1
"7410",3.25417796893001,"up",0.354136996086702,"mort",85,0.1,0.25,1,1,1
"7510",3.23943256743738,"up",0.358896149013567,"mort",86,0.1,0.25,1,1,1
"7610",3.22529318182015,"up",0.363610370097706,"mort",87,0.1,0.25,1,1,1
"7710",3.21170624293365,"up",0.368279805852243,"mort",88,0.1,0.25,1,1,1
"7810",3.1986239179885,"up",0.294144277267315,"mort",89,0.1,0.25,1,1,1
"7910",3.18600276184127,"up",0.298180967625463,"mort",90,0.1,0.25,1,1,1
"8010",3.17380409394475,"up",0.302189513931231,"mort",91,0.1,0.25,1,1,1
"8110",3.16199194979387,"up",0.306169950260373,"mort",92,0.1,0.25,1,1,1
"8210",3.15053450810132,"up",0.310121920854438,"mort",93,0.1,0.25,1,1,1
"8310",3.13940269148704,"up",0.314045366442213,"mort",94,0.1,0.25,1,1,1
"8410",3.12856945030746,"up",0.31794016375713,"mort",95,0.1,0.25,1,1,1
"8510",3.11801023279566,"up",0.321806302512207,"mort",96,0.1,0.25,1,1,1
"8610",3.10770220019636,"up",0.325643773706887,"mort",97,0.1,0.25,1,1,1
"8710",3.09762477345203,"up",0.253692854660025,"mort",98,0.1,0.25,1,1,1
"8810",3.0877581438507,"up",0.25694299716081,"mort",99,0.1,0.25,1,1,1
"8910",3.07808416336962,"up",0.260177455591311,"mort",100,0.1,0.25,1,1,1
"9610",8.1322671504296,"up",3.3517756731029,"mort",13,0.1,0.5,1,1,1
"9710",7.38906158227094,"up",2.7644277948238,"mort",14,0.1,0.5,1,1,1
"9810",6.90850253060063,"up",2.53693034511729,"mort",15,0.1,0.5,1,1,1
"9910",6.46113330178306,"up",2.18455375947655,"mort",16,0.1,0.5,1,1,1
"10010",6.15996911324642,"up",2.00856407387221,"mort",17,0.1,0.5,1,1,1
"10110",5.89147730995135,"up",1.81754231657246,"mort",18,0.1,0.5,1,1,1
"10210",5.60859038576927,"up",1.71187389091147,"mort",19,0.1,0.5,1,1,1
"10310",5.38692049026713,"up",1.49825468292743,"mort",20,0.1,0.5,1,1,1
"10410",5.22230763818746,"up",1.47063316682891,"mort",21,0.1,0.5,1,1,1
"10510",5.08259438454494,"up",1.33945594227462,"mort",22,0.1,0.5,1,1,1
"10610",4.9468547689947,"up",1.29958055935556,"mort",23,0.1,0.5,1,1,1
"10710",4.80004637405756,"up",1.25500188665947,"mort",24,0.1,0.5,1,1,1
"10810",4.64537925731587,"up",1.11157906719715,"mort",25,0.1,0.5,1,1,1
