"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"1673",29.6,"up",12.7923672900665,"success",56,0.1,1,20,1,1
"1674",29,"up",12.5484563252209,"success",57,0.1,1,20,1,1
"1675",28.3,"up",12.3070956854003,"success",58,0.1,1,20,1,1
"1676",27.8,"up",12.0835913556158,"success",59,0.1,1,20,1,1
"1677",27.2,"up",11.8630579512946,"success",60,0.1,1,20,1,1
"1678",26.7,"up",11.6548698589503,"success",61,0.1,1,20,1,1
"1679",26.2,"up",11.4541613650515,"success",62,0.1,1,20,1,1
"1680",25.7,"up",11.2608097381928,"success",63,0.1,1,20,1,1
"1681",25.3,"up",11.0784749652693,"success",64,0.1,1,20,1,1
"1682",24.8,"up",10.8990513746983,"success",65,0.1,1,20,1,1
"1683",24.4,"up",10.7299192162387,"success",66,0.1,1,20,1,1
"1684",24.1,"up",10.570390866505,"success",67,0.1,1,20,1,1
"1685",23.7,"up",10.4132511192531,"success",68,0.1,1,20,1,1
"1686",23.3,"up",10.2618056782581,"success",69,0.1,1,20,1,1
"1687",23,"up",10.1189247503728,"success",70,0.1,1,20,1,1
"1688",22.7,"up",9.98111042662375,"success",71,0.1,1,20,1,1
"1689",22.4,"up",9.84810436159693,"success",72,0.1,1,20,1,1
"1690",22.1,"up",9.71966540587247,"success",73,0.1,1,20,1,1
"1691",21.8,"up",9.59565392871776,"success",74,0.1,1,20,1,1
"1692",21.5,"up",9.47586441275983,"success",75,0.1,1,20,1,1
"1693",21.2,"up",9.36004664658078,"success",76,0.1,1,20,1,1
"1694",21,"up",9.25068059883568,"success",77,0.1,1,20,1,1
"1695",20.7,"up",9.14233734331041,"success",78,0.1,1,20,1,1
"1696",20.5,"up",9.04000268264083,"success",79,0.1,1,20,1,1
"1697",20.3,"up",8.94089253331769,"success",80,0.1,1,20,1,1
"1698",20,"up",8.842427753595,"success",81,0.1,1,20,1,1
"1699",19.8,"up",8.74944947821663,"success",82,0.1,1,20,1,1
"1700",19.6,"up",8.65933349093801,"success",83,0.1,1,20,1,1
"1701",19.4,"up",8.57191793823069,"success",84,0.1,1,20,1,1
"1702",19.2,"up",8.48707451020031,"success",85,0.1,1,20,1,1
"1703",19,"up",8.4047265620557,"success",86,0.1,1,20,1,1
"1704",18.8,"up",8.32480374813892,"success",87,0.1,1,20,1,1
"1705",18.6,"up",8.24719692468508,"success",88,0.1,1,20,1,1
"1706",18.4,"up",8.17176493190683,"success",89,0.1,1,20,1,1
"1707",18.3,"up",8.10060879093364,"success",90,0.1,1,20,1,1
"1708",18.1,"up",8.02923369271255,"success",91,0.1,1,20,1,1
"1709",17.9,"up",7.95982547836271,"success",92,0.1,1,20,1,1
"1710",17.7,"up",7.89232859891149,"success",93,0.1,1,20,1,1
